Index,Polymer Canonical SMILES,Solvent Canonical SMILES,Temperature,Weight Fraction of Solvent,Experimental Selector,Simulated Selector,Target Diffusivity Value(log10)
649,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.003021151,1,0,-12.679854
650,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.003092915,1,0,-12.703335
651,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.003184021,1,0,-13.468521
652,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.003353507,1,0,-13.463442
653,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.003971773,1,0,-12.866461
654,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.004128579,1,0,-12.829738
655,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.005105592,1,0,-12.970616
656,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.005236562,1,0,-12.995679
657,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.00781635,1,0,-12.248721
658,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.008725964,1,0,-12.841638
659,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.010462788,1,0,-12.850781
660,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.012851289,1,0,-12.183759
661,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.015393535,1,0,-12.188425
662,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.017711893,1,0,-12.227678
663,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(C)O,308,0.018097566,1,0,-11.536107
664,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC(Cl)(Cl)Cl,313,0.065133762,1,0,-16.508638
665,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CC=O,313,0.064987006,1,0,-10.721246
666,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(=O)C(C)=O,313,0.165512138,1,0,-13.113509
667,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.004484514,1,0,-12.333482
668,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.004543355,1,0,-12.632644
669,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.004632306,1,0,-12.55752
670,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.00579324,1,0,-12.371611
671,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.012382239,1,0,-12.127261
672,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.017490637,1,0,-11.954677
673,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCC(C)=O,308,0.099764827,1,0,-12.958607
674,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.001147487,1,0,-12.284833
675,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.001258882,1,0,-11.935542
676,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.001570926,1,0,-12.156145
677,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.002106501,1,0,-11.869666
678,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.003387399,1,0,-11.721246
679,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC,308,0.004527013,1,0,-11.809668
680,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.00260299,1,0,-13.117475
681,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.004032678,1,0,-13.235077
682,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.004302479,1,0,-12.954677
683,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.00472196,1,0,-13.014574
684,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.006750314,1,0,-12.798603
685,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.010286508,1,0,-12.730487
686,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCC(C)=O,308,0.089229315,1,0,-13.408935
687,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.001039691,1,0,-13.279014
688,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.001277586,1,0,-13.28735
689,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.002340683,1,0,-12.767004
690,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.004624719,1,0,-12.255707
691,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.005919616,1,0,-12.754487
692,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.00677252,1,0,-12.301899
693,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCC,308,0.031032533,1,0,-13.29243
694,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCCCCCC,313,0.033841225,1,0,-16.146215
695,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCCCCCCCl,313,0.052856257,1,0,-15.69897
696,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.001812735,1,0,-12.752027
697,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.001924013,1,0,-12.730487
698,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.002349301,1,0,-12.716699
699,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.002379563,1,0,-12.718967
700,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.002816936,1,0,-12.565431
701,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.00297922,1,0,-12.580044
702,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.00306534,1,0,-12.364516
703,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.003108398,1,0,-12.339135
704,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.003869236,1,0,-12.215383
705,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.003902168,1,0,-12.219683
706,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.004583796,1,0,-12.219683
707,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.004942287,1,0,-12.482804
708,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.00531784,1,0,-12.261219
709,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.007175632,1,0,-12.20621
710,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.008161645,1,0,-12.215383
711,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.012768588,1,0,-12.040482
712,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.014846654,1,0,-12.052076
713,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.015847098,1,0,-11.5157
714,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCCO,308,0.01952196,1,0,-11.543634
715,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001074457,1,0,-11.737549
716,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001126431,1,0,-11.446117
717,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001394287,1,0,-11.481486
718,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001802682,1,0,-11.555955
719,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.001892543,1,0,-11.378824
720,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.002125893,1,0,-11.55752
721,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.003099816,1,0,-11.524329
722,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.003121644,1,0,-11.508638
723,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.004044166,1,0,-11.301899
724,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.004144941,1,0,-11.302771
725,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.005306496,1,0,-11.218245
726,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.005966759,1,0,-11.202732
727,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.006914485,1,0,-11.107905
728,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.008289351,1,0,-11.124939
729,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.008377922,1,0,-11.61261
730,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.00998084,1,0,-11.204815
731,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.010330707,1,0,-11.621602
732,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.012008867,1,0,-11.267606
733,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.0122298,1,0,-11.210419
734,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.013916603,1,0,-10.958607
735,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.014718159,1,0,-11.25649
736,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.015847976,1,0,-10.9914
737,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.017137504,1,0,-10.943095
738,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.018921691,1,0,-10.832683
739,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.019705971,1,0,-10.970616
740,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.022965008,1,0,-11.033389
741,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.024568261,1,0,-10.826814
742,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.026842768,1,0,-10.590067
743,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.030183635,1,0,-11.034798
744,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCO,308,0.036673487,1,0,-10.576754
745,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CCOC(=O)CCc1ccccc1,313,0.225800945,1,0,-17.017729
746,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001345921,1,0,-10.114074
747,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001606433,1,0,-9.8996295
748,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.001905875,1,0,-9.9208188
749,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002002805,1,0,-9.7825161
750,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002148814,1,0,-9.89279
751,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002434108,1,0,-9.9065783
752,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.002712201,1,0,-9.950782
753,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.003031126,1,0,-10.10018
754,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.003113186,1,0,-9.9746941
755,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.00368326,1,0,-9.9871628
756,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004035805,1,0,-10.016374
757,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004258133,1,0,-9.8096683
758,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004327948,1,0,-9.7670039
759,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.00478057,1,0,-9.69897
760,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.004804153,1,0,-9.5214335
761,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005290177,1,0,-9.6516951
762,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005559589,1,0,-9.9065783
763,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.005859247,1,0,-9.89279
764,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006441112,1,0,-9.9065783
765,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006465358,1,0,-9.636388
766,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.006647223,1,0,-9.853872
767,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.007785384,1,0,-9.5243288
768,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.008211688,1,0,-9.6382722
769,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.008254381,1,0,-9.6655462
770,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.009658145,1,0,-9.7986029
771,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.011889361,1,0,-9.4814861
772,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.012650156,1,0,-9.7281584
773,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.01284463,1,0,-9.7825161
774,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.012950601,1,0,-9.3840499
775,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.015122425,1,0,-9.6038007
776,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.016513544,1,0,-9.9430951
777,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.016737266,1,0,-9.6556077
778,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.017386239,1,0,-9.9430951
779,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.026416096,1,0,-9.7281584
780,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.03048529,1,0,-9.7351822
781,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.030710886,1,0,-9.8860566
782,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.03391868,1,0,-9.7825161
783,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,CO,308,0.035441764,1,0,-9.853872
784,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,C[S+](C)[O-],313,0.081123672,1,0,-13.780334
785,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.001967193,1,0,-13.320572
786,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002017046,1,0,-13.224754
787,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002248363,1,0,-13.001741
788,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002444337,1,0,-12.958607
789,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002485536,1,0,-12.896196
790,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,308,0.002840746,1,0,-12.707744
791,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Cc1ccccc1,307,0.079273264,1,0,-8.4317983
792,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Clc1ccccc1,313,0.058861061,1,0,-13.695523
793,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,O=C(Oc1ccccc1)c1ccccc1,313,0.132502198,1,0,-16.886057
794,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,O=C(c1ccccc1)c1ccccc1,313,0.179144391,1,0,-16.568636
795,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,OCc1ccccc1,307,0.070747212,1,0,-7.8961963
796,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,Oc1ccccc1,313,0.071390631,1,0,-14.002182
797,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccc(C2CCCCC2)cc1,313,0.049655234,1,0,-18.064214
798,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccc(N=Nc2ccccc2)cc1,313,0.145288698,1,0,-16.677781
799,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.003463275,1,0,-13.173925
800,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.004769623,1,0,-12.769551
801,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,413,0.006967207,1,0,-12.69897
802,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,c1ccccc1,313,0.070440242,1,0,-12.885787
803,[*]NCCCCCC([*])=O,Clc1ccccc1,313,0.677862249,1,0,-14
804,[*]NCCCCCC([*])=O,O=C(c1ccccc1)c1ccccc1,313,0.614857947,1,0,-13.853872
805,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Brc1ccccc1,298,0.410179291,1,0,-6.5968795
806,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,C1CCCCC1,298,0.158845064,1,0,-7.2860623
807,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CC#N,298,0.150452134,1,0,-6.5171264
808,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCC,298,0.128649388,1,0,-6.8646839
809,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCC,298,0.127463218,1,0,-6.9913998
810,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCC,298,0.125331548,1,0,-7.0660068
811,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCCC,298,0.122288554,1,0,-7.1493538
812,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCCCCCCCCC,298,0.119176066,1,0,-7.1958606
813,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CCOC(C)=O,298,0.399882654,1,0,-6.5686362
814,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,CC[N+](=O)[O-],298,0.299307659,1,0,-6.653647
815,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,COc1ccccc1,298,0.298241873,1,0,-6.5228787
816,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,C[N+](=O)[O-],298,0.238072329,1,0,-6.6777807
817,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1cc(C)cc(C)c1,298,0.234684319,1,0,-7.0315171
818,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1ccc(C)cc1,298,0.214585849,1,0,-6.8827287
819,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Cc1ccccc1,298,0.28634405,1,0,-6.5751184
820,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Clc1ccccc1,298,0.326298381,1,0,-6.332547
821,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,Clc1ccccc1Cl,298,0.378771625,1,0,-6.8961963
822,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,O=[N+]([O-])c1ccccc1,298,0.342106048,1,0,-7.0087739
823,[*]OCCOC(=O)Nc1ccc(Cc2ccc(NC([*])=O)cc2)cc1,c1ccccc1,298,0.27446109,1,0,-6.5721647
824,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,CC(C)=O,298,0.182529797,1,0,-10.429457
825,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,Cc1ccccc1,298,0.01703511,1,0,-13.537602
826,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClC(Cl)C(Cl)Cl,298,0.035160245,1,0,-13.443698
827,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClC(Cl)Cl,298,0.504033523,1,0,-9.8239087
828,[*]Oc1ccc(-c2ccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(-c7ccc([*])cc7)c(=O)c6cc5c4=O)c3)cc2)cc1,ClCCl,298,0.39275612,1,0,-10.251037
829,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,CN1CCCC1=O,303,0.072466477,1,0,-10.481486
830,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.01048292,1,0,-9.154902
831,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.018108455,1,0,-9.0457575
832,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.034604618,1,0,-9
833,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.066007595,1,0,-8.9208188
834,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.109188082,1,0,-8.8860566
835,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.148303697,1,0,-9
836,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([*])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,CO,313,0.192057021,1,0,-9.30103
837,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C6Nc7ccc(Cc8ccc9c(c8)C(=O)OC([*])N9)cc7C(=O)O6)cc5C4=O)cc3)cc1)C2=O,CCO,293,0.24686427,1,0,-8.154902
838,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C6Nc7ccc(Cc8ccc9c(c8)C(=O)OC([*])N9)cc7C(=O)O6)cc5C4=O)cc3)cc1)C2=O,CO,293,0.35953619,1,0,-7.69897
839,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.04154775,1,0,-8.0644927
840,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.044031453,1,0,-7.6840297
841,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.048296385,1,0,-7.536107
842,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.052793689,1,0,-7.2588484
843,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.059066468,1,0,-6.9136402
844,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.069693726,1,0,-6.9136402
845,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.07907097,1,0,-6.9208188
846,[*]C(C)=C(C(C)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(CCCC)=C(C(C)=C(C(C)=C([*])[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CCCCC,300,0.088618328,1,0,-6.8664611
