Polymer Canonical SMILES,Solvent Canonical SMILES,Activities,Uptake Sorption(log10),liquid_density_solvent,MW_rdkit,log10MV
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.56788,0.639583341,0.865,92.141,2.027436814
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.59355,0.650427925,0.865,92.141,2.027436814
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.8064,0.770583503,0.865,92.141,2.027436814
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1,0.91935,0.8747595,0.865,92.141,2.027436814
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.158003282,0.555606573,0.876,106.168,2.08348953
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.215983488,0.607713606,0.876,106.168,2.08348953
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.380968112,0.747967626,0.876,106.168,2.08348953
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,Cc1ccccc1C,0.436123512,0.793256149,0.876,106.168,2.08348953
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.12026,0.500422332,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.24208,0.599844315,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.32797,0.656353985,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.39425,0.682894853,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.4834,0.743631099,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.6491,0.836728659,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.72705,0.884024124,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.8078,0.942325994,1.48,119.378,1.906662583
CC6(C)CC4(CC(C)(C)c3cc2oc1c(C#N)c([g])c([t])c(C#N)c1oc2cc34)c5cc(O[d])c(O[e])cc56,ClC(Cl)Cl,0.90255,1.061740512,1.48,119.378,1.906662583
CCCCC1CC2CC1C([*])C2[*],CO,0.0223,-2.369803864,0.787,32.042,1.609744884
CCCCC1CC2CC1C([*])C2[*],CO,0.0274,-2.325885514,0.787,32.042,1.609744884
CCCCC1CC2CC1C([*])C2[*],CO,0.09188,-1.723400023,0.787,32.042,1.609744884
CCCCC1CC2CC1C([*])C2[*],CO,0.09305,-1.763165945,0.787,32.042,1.609744884
CCCCC1CC2CC1C([*])C2[*],CO,0.24081,-1.153035734,0.787,32.042,1.609744884
CCCCC1CC2CC1C([*])C2[*],CO,0.24392,-1.196631298,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.02556,-3.125259436,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.02657,-2.782046294,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.09387,-2.218479706,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.0968,-2.20362393,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.24534,-1.824387761,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.24559,-1.855982081,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.42581,-1.501380177,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.42856,-1.537120908,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.55172,-1.24479915,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.553,-1.200781474,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.70259,-0.95400507,0.787,32.042,1.609744884
CCCCCCC1CC2CC1C([*])C2[*],CO,0.70447,-0.909127651,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.09115,-2.57018984,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.09471,-2.576534693,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.24408,-2.019314942,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.24705,-2.025307416,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.42907,-1.729952153,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.43147,-1.759584484,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.55172,-1.60771141,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.553,-1.569396857,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.70774,-1.474381189,0.787,32.042,1.609744884
CCCCCCCCCCC1CC2CC1C([*])C2[*],CO,0.7078,-1.518314288,0.787,32.042,1.609744884
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.055,-1.724090091,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.11,-1.02162474,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.165,-0.599575154,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.22,-0.332984588,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.275,-0.205800694,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.33,-0.110847924,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.384,-0.015113884,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.439,0.074815511,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.493,0.167328116,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],CCc1ccccc1,0.547,0.25707437,0.865,106.168,2.088977529
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.061,-1.116299416,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.122,-0.701287191,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.182,-0.521197284,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.242,-0.31189169,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.302,-0.183085045,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.361,-0.055528677,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.42,0.061654595,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.479,0.166122845,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.537,0.268446777,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],Cc1ccccc1,0.595,0.365137248,0.865,92.141,2.027436814
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.068,-0.846510244,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.133,-0.466292247,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.198,-0.229711854,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.210378682,-0.888341832,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.262,-0.036513479,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.324,0.086341837,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.384,0.194842156,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.420757363,-0.483771245,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.446,0.289347568,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.505,0.380638358,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.511921459,-0.402357117,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.564,0.471895182,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.621,0.539698233,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.624123422,-0.284365418,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.736325386,-0.144780747,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.785413745,-0.022807228,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.862552595,0.009914095,0.873,78.114,1.951714634
CCOC(=O)C(C)([*])C[*],c1ccccc1,0.95371669,0.046595522,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.046551582,-0.692387625,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.068393431,-0.560033297,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.110364234,-0.397260527,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.123783455,-0.376650946,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.129636496,-0.335254139,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.214434793,-0.188562585,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.240559367,-0.158826109,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.248125547,-0.137543252,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.250552311,-0.155120795,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.274107543,-0.108369146,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CC(C)=O,0.280817032,-0.103597564,0.784,58.08,1.869710545
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.021207667,-1.037061882,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.04777,-0.747259782,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.092369667,-0.470108326,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.113859,-0.382387242,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.127386667,-0.357113938,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.187557,-0.196584217,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],CO,0.221517667,-0.131890988,0.787,32.042,1.609744884
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.023852041,-0.748908486,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.042978571,-0.512784695,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.077966327,-0.315586188,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.12912602,-0.147696076,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.170178061,-0.071448737,0.873,78.114,1.951714634
CCOCC1OC([*])C(OCC)C(OCC)C1O[*],c1ccccc1,0.186038776,-0.040188579,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],COC(C)=O,0.145,-0.865336168,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.19,-0.559897054,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.231,-0.379351453,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.317,-0.020503914,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.358,0.136001005,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.375,0.176056517,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],COC(C)=O,0.45,0.2649976,0.927,74.079,1.902615377
COC(=O)C(C)([*])C[*],c1ccccc1,0.511921459,-0.520873366,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.532959327,-0.449455714,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.617110799,-0.373432017,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.708274895,-0.261741388,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.757363254,-0.219497496,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.785413745,-0.209497181,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.813464236,-0.180691075,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.904628331,-0.111343475,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.95371669,-0.087683241,0.873,78.114,1.951714634
COC(=O)C(C)([*])C[*],c1ccccc1,0.988779804,-0.065105679,0.873,78.114,1.951714634
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.028043553,-0.027530851,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.043576391,0.051716735,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.056692938,0.101488775,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.078686718,0.165501876,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.094919347,0.202941486,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.114781183,0.241369575,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.132533022,0.270743739,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCC,0.150064692,0.296296699,0.573,58.124,2.006200872
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.003732389,-0.387385011,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.017096291,-0.136260934,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.024501542,-0.058826856,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.027631515,-0.032031912,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.03182,0.053078443,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.035584344,0.025481867,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.039422014,0.049121273,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.040000076,0.052494763,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.10602,0.257678575,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.15484,0.336459734,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCC,0.17845,0.376576957,0.621,72.151,2.065150755
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.007946227,-0.155305298,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.01592,-0.261227367,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.027906387,-0.059593101,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.029970912,-0.051688288,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.04113,-0.064538081,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.042827965,-0.007933469,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.053954908,0.024016532,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.062637543,0.046094998,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.06554,0.033423755,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.06783917,0.058338267,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.076046688,0.076375341,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.082201731,0.088997073,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.09172,0.096910013,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.12706,0.133538908,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.16159,0.167317335,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.170006222,0.217828929,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.20447,0.209515015,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.24317,0.243038049,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.28445,0.274157849,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.37294,0.328379603,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.4571,0.365487985,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCCCC,0.54126,0.404833717,0.656,86.178,2.118492571
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.046799569,-1.166090615,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.04696,-0.989221492,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.062792443,-0.61810591,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.08791,-0.466624848,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.096049028,-0.271423411,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.12358,-0.125011017,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.158901053,-0.013503992,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.21341,0.088134614,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.252682087,0.16855925,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.32636,0.247158706,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.352919777,0.282314033,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCCO,0.44063,0.344068719,0.802,60.096,1.874671198
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.103712434,-0.579199526,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.11235,-0.642228913,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.27154,0.112919697,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.291235489,0.123262241,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.443241945,0.340688111,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.46111,0.359092638,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.551397444,0.447978737,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.59982,0.480782248,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.641354987,0.520619866,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.69956,0.565136124,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.705086064,0.565597731,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.742514213,0.589992493,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.75768,0.634648494,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CCO,0.81185,0.666650424,0.787,46.069,1.767434053
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.0562,-1.817604763,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.071710927,-1.177312904,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.11037,-1.030021319,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.145514212,-0.892908651,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.15528,-0.821745377,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.18576644,-0.737794891,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.20086,-0.620897143,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.241279224,-0.5238739,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.25502,-0.464299822,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.32512477,-0.200771346,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.32966,-0.131127447,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.402822822,0.098641566,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.42214,0.208133917,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.453980459,0.295779806,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.489881522,0.434126155,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.52716,0.395329666,0.787,32.042,1.609744884
C[Si](C)(C)C1CC2CC1C([*])C2[*],CO,0.6335,0.522309072,0.787,32.042,1.609744884
ClC([*])=CCC[*],Brc1ccccc1,1,1.056142262,1.487,157.01,2.023616345
ClC([*])=CCC[*],CC(=O)OCCC(C)C,1,0.620136055,0.876,130.187,2.172063513
ClC([*])=CCC[*],CC(C)CC(C)(C)C,1,-0.07939302,0.69,114.232,2.21893869
ClC([*])=CCC[*],CCCCCCCCCCCC,1,-0.27572413,0.745,170.34,2.35916037
ClC([*])=CCC[*],CCCCCCCCCCCCCC,1,-0.413412695,0.758,198.394,2.417859328
ClC([*])=CCC[*],CCCCCCCCCCCCCCCC,1,-0.610833916,0.77,226.448,2.468477764
ClC([*])=CCC[*],CCCCOC(C)=O,1,0.682145076,0.876,116.16,2.122552497
ClC([*])=CCC[*],CCCOC(C)=O,1,0.698970004,0.883,102.133,2.063205385
ClC([*])=CCC[*],CCOC(=O)CC(C)=O,1,0.445604203,1.021,130.143,2.105395072
ClC([*])=CCC[*],CCOC(C)=O,1,0.662757832,0.894,88.106,1.993667966
ClC([*])=CCC[*],COC(=O)c1ccccc1O,1,0.818885415,1.175,152.149,2.112231236
ClC([*])=CCC[*],COC(C)=O,1,0.482873584,0.927,74.079,1.902615377
ClC([*])=CCC[*],Cc1cc(C)cc(C)c1,1,-0.15490196,0.861,120.195,2.14488325
ClC([*])=CCC[*],Cc1ccc(C)cc1,1,-0.036212173,0.858,106.168,2.092506348
ClC([*])=CCC[*],Cc1ccccc1,1,1,0.865,92.141,2.027436814
ClC([*])=CCC[*],Clc1ccccc1,1,1.056142262,1.101,112.559,2.009592907
ClC([*])=CCC[*],Fc1ccccc1,1,0.984977126,1.019,96.104,1.97456728
ClC([*])=CCC[*],Nc1ccccc1,1,0.591064607,1.018,93.129,1.961337162
ClC([*])=CCC[*],O=[N+]([O-])c1ccccc1,1,0.890421019,1.2,123.111,2.011115613
ClC([*])C[*],C=CCl,1,0.681255135,0.903,62.499,1.840185318
ClC([*])C[*],CC(C)=O,1,1.466422314,0.784,58.08,1.869710545
ClC([*])C[*],CC(C)O,1,-1.079904468,0.783,60.096,1.885083804
ClC([*])C[*],CC(Cl)(Cl)Cl,1,0.700918973,1.33,133.405,2.001320466
ClC([*])C[*],CC(Cl)CCl,1,1.192511097,1.15,112.987,1.992330637
ClC([*])C[*],CC(Cl)Cl,1,1.125114245,1.168,98.96,1.928016844
ClC([*])C[*],CCCCCC,0.79787234,-1.028828175,0.656,86.178,2.118492571
ClC([*])C[*],CCCCCC,0.820035461,-0.850982188,0.656,86.178,2.118492571
ClC([*])C[*],CCCCCC,0.846631206,-0.648321896,0.656,86.178,2.118492571
